Country,Indicator,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Argentina,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,2057530190.0,2574678831.0,2484463321.0,3393838166.0,3062878134.0,2368317453.0,3604361033.0,4732379878.0,3555020059.0,3464475877.0,3484254146.0,3491154244.0,3498048994.0,3506297083.0,3517303558.0,3528773539.0
Argentina,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,6485715340.0,7199112423.0,7424794315.0,8963902643.0,9633211251.0,8920985795.0,10086575100.0,11125280950.0,11047945650.0,10689562660.0,10953897560.0,11299594600.0,11706976470.0,12103828110.0,12494208790.0,12890285800.0
Argentina,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,4354525434.0,6294009656.0,5863218025.0,8872823972.0,8220482236.0,6435920273.0,8116280700.0,10559943810.0,8852258316.0,8080258653.0,8216143082.0,8353795291.0,8568431896.0,8777825343.0,8956585432.0,9132761201.0
Argentina,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,5945291887.0,6002396692.0,6421402630.0,7096352330.0,7801827001.0,7423717383.0,8316665918.0,8643787505.0,9246627240.0,9022931268.0,9166078987.0,9375963938.0,9631575734.0,9877858399.0,10129572770.0,10385658650.0
Argentina,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,10446680850.0,15929435410.0,14697177990.0,22765943530.0,21152578860.0,15928463660.0,22584881240.0,27316485480.0,22007692320.0,20763203610.0,21031064720.0,21323562700.0,21735802680.0,22148339500.0,22519905400.0,22891982530.0
Argentina,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,50460261.24,74038140.64,69686860.1,104035552.4,94119799.44,83737858.24,100110593.4,115073381.5,107928078.6,105513344.4,109208539.7,113019243.8,117031816.0,121173849.1,125325083.1,129610140.9
Argentina,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,16926761600.0,22368985520.0,21581763240.0,30419592240.0,29270836180.0,23656887470.0,31228644780.0,36311386410.0,31632121700.0,30164849340.0,30601020570.0,31111469550.0,31794149800.0,32463950990.0,33097141080.0,33735321130.0
"Armenia, Rep. of",Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Armenia, Rep. of",Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Armenia, Rep. of",Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Armenia, Rep. of",Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,741870.108,4171805.554,0.0,4981503.463,12358689.16,6302464.01,3783442.356,3487417.482,3200338.826,2917971.023,2632950.42,2460525.294,2281239.833
"Armenia, Rep. of",Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,0.0,0.0,0.0,741870.108,4171805.554,0.0,4981503.463,12358689.16,6302464.01,3783442.356,3487417.482,3200338.826,2917971.023,2632950.42,2460525.294,2281239.833
"Armenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,604607451.1,596678607.6,681329441.7,692965690.5,1007879107.0,991754495.7,1001154101.0,1065776451.0,1155335680.0,1215447213.0,1307047252.0,1406499508.0,1504188607.0,1602499517.0,1701592729.0,1806465073.0
"Armenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,270295364.5,270487584.5,300610304.0,333713500.7,359332513.6,388622137.8,339693425.8,298174311.2,370230029.9,386197926.9,422249370.4,460859348.5,494187877.4,524151105.2,552161691.6,581308924.5
"Armenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,189673.725,178434.954,112112.197,175671.485,851893.443,969275.356,880449.184,1100836.472,1282460.048,1371374.714,1464462.066,1549397.983,1632702.059,1718264.839,1806967.835,1898459.355
"Armenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Armenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,435963106.1,430477388.2,494767694.0,482718529.1,647694699.8,602163082.5,660580226.0,766501303.7,783823190.2,827877910.9,883333419.4,944090762.0,1008368028.0,1076630147.0,1147624070.0,1223257689.0
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,178412703.4,176287551.6,201380658.6,195812343.8,260223018.4,236653156.5,274269827.6,297663194.3,309914805.8,333270058.0,357991810.2,385229011.2,414291235.7,445481913.4,478816831.4,514594646.8
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,189673.725,178434.954,112112.197,175671.485,851893.443,969275.356,880449.184,1100836.472,1282460.048,1371374.714,1464462.066,1549397.983,1632702.059,1718264.839,1806967.835,1898459.355
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,36931339.43,36491434.09,41685694.56,40533056.2,53866033.29,38911093.15,54308982.97,60392726.74,60179234.46,65714808.7,71007540.01,76841512.12,83127848.03,89972017.15,97399020.45,105510156.4
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,83262315.92,85780305.18,89656087.71,95616030.96,142741330.5,142567787.3,160491443.9,198046126.1,202850129.5,206494243.9,216909459.3,228271011.1,238247420.7,248696184.2,259489443.5,270709696.9
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,161169187.9,159374853.5,184173511.7,205169425.0,336762877.2,363772582.5,308597150.0,268824077.5,333226531.1,351664782.0,386448517.4,423259211.1,457065265.0,487730095.9,516383274.5,546269806.3
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,141743438.2,135864720.3,160939769.6,151968736.8,206146455.1,206059856.9,194418918.7,224237412.0,238532586.0,250068395.3,266624545.7,284976912.7,303671464.7,322968998.0,341875711.7,361776644.3
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,168454671.3,166022784.4,186449635.5,210071489.8,359332513.6,388622137.8,339693425.8,298174311.2,370230029.9,386197926.9,422249370.4,460859348.5,494187877.4,524151105.2,552161691.6,581308924.5
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,435963106.1,430477388.2,494767694.0,481976659.0,643522894.2,602163082.5,655598722.5,754142614.5,777520726.2,824094468.5,879846001.9,940890423.2,1005450056.0,1073997196.0,1145163544.0,1220976449.0
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,3088466.294,2879742.955,3493719.454,3124227.642,3967586.825,3790019.37,4086274.297,4254225.695,4329929.279,4451482.256,4577961.906,4721511.249,4867401.953,5017357.914,5167922.218,5322882.573
"Armenia, Rep. of",Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,604607451.1,596678607.6,681329441.7,692223820.4,1003707301.0,991754495.7,996172597.5,1053417762.0,1149033216.0,1211663770.0,1303559834.0,1403299170.0,1501270636.0,1599866567.0,1699132204.0,1804183833.0
Australia,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,10875600.0,10824700.0,847900.0,1633800.0,1881184.962,1792725.081,1248805.877,1249233.861,1548718.716,1543529.237,1538976.954,1533712.99,1528253.147,1522710.195,1517096.262,1511401.421
Australia,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,180823532.8,478365262.8,4844500.0,7949000.0,5517160.229,41140088.6,4192796675.0,5398750801.0,1387022608.0,600251442.3,116117153.7,20943687.84,21204870.43,21466053.02,21727235.62,21988418.21
Australia,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,963312218.9,1969845000.0,2220828000.0,2246791000.0,2289780255.0,2321285370.0,2213049173.0,2456833526.0,2306526195.0,2323023363.0,2360327054.0,2397630746.0,2434934438.0,2472238129.0,2509541821.0,2546845513.0
Australia,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,1142856151.0,2430014176.0,2226520400.0,2256373800.0,2297178600.0,2364218184.0,6407094655.0,7856833561.0,3695097521.0,2924818334.0,2477983185.0,2420108147.0,2457667561.0,2495226893.0,2532786153.0,2570345332.0
Australia,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,26920018160.0,26557111820.0,26707027930.0,30365032230.0,35452028290.0,30826673390.0,40199243120.0,47418428890.0,40908343220.0,40307819040.0,42046740900.0,43449374790.0,44962452720.0,46470303210.0,48047391160.0,49628909270.0
Australia,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,3452669869.0,3687029134.0,2913082552.0,2608481946.0,3523658628.0,4816677103.0,8963758118.0,9779231727.0,6137116175.0,5360115929.0,4985523308.0,4768767888.0,4770102997.0,4774773054.0,4870703500.0,4998826321.0
Australia,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,10686862840.0,11492686150.0,12037151620.0,12084523940.0,12136346110.0,10100200000.0,11259854270.0,11941756250.0,12539639780.0,13053802490.0,14088564650.0,14576249050.0,14919795100.0,15194249010.0,15405770200.0,15541873440.0
Australia,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,13030630600.0,11618768000.0,11960123770.0,15836518280.0,19792023550.0,15909796290.0,19975630740.0,25697440920.0,22231587270.0,21893900610.0,22972652940.0,24104357850.0,25272554620.0,26501281140.0,27770917460.0,29088209510.0
Australia,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,625168059.0,504083207.7,513516343.6,711553725.4,907246040.5,693823781.8,847958010.0,1061065746.0,899744480.0,867887102.2,888105003.2,909427946.2,938835099.1,968708063.9,999365243.6,1030392920.0
Australia,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,10675987240.0,11481861450.0,12036303720.0,12082890140.0,12134464930.0,10098407270.0,11258605460.0,11940507020.0,12538091060.0,13052258960.0,14087025670.0,14574715340.0,14918266850.0,15192726300.0,15404253110.0,15540362040.0
Australia,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,6137335080.0,4948633427.0,5041239431.0,6985391492.0,8906521807.0,6523042094.0,9045082846.0,11513351540.0,9834636199.0,9793711800.0,10392574520.0,11026472510.0,11662261980.0,12332763620.0,13042244420.0,13787945400.0
Australia,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,895004399.2,649042840.7,627099667.4,843328846.9,1010978456.0,640825846.6,1007714290.0,1620153905.0,1216928080.0,1162728226.0,1209074633.0,1258019860.0,1307530404.0,1360384985.0,1418253471.0,1477899445.0
Australia,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,14915923240.0,15063080990.0,15239870830.0,15806799660.0,17822819260.0,16752683630.0,18433891040.0,20009242700.0,20301120900.0,20700036800.0,21994329170.0,22577606070.0,23147284870.0,23671346770.0,24223913780.0,24745243240.0
Australia,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,2450100539.0,2302235376.0,2367007681.0,2772352824.0,3175147779.0,2723990723.0,3117794297.0,3704447409.0,3473899159.0,3399509646.0,3549576720.0,3643807718.0,3753591465.0,3861891757.0,3962742538.0,4057438893.0
Australia,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,3033856385.0,2996313201.0,2704908041.0,2436041005.0,3518141467.0,4775537014.0,4770961443.0,4380480925.0,4750093567.0,4759864487.0,4869406154.0,4747824201.0,4748898127.0,4753307001.0,4848976264.0,4976837902.0
Australia,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,12067318380.0,9648922995.0,9739295775.0,13589727280.0,17502243290.0,13588510920.0,17762581560.0,23240607390.0,19925061070.0,19570877250.0,20612325890.0,21706727110.0,22837620180.0,24029043010.0,25261375640.0,26541364000.0
Australia,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,753630686.2,660021802.3,691773584.8,989231882.3,1332136343.0,1128089121.0,1339707981.0,1653334037.0,1486916884.0,1459127130.0,1535097670.0,1613932537.0,1695281340.0,1779981114.0,1868085563.0,1959644042.0
Australia,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,25777162000.0,24127097650.0,24480507530.0,28108658430.0,33154849690.0,28462455200.0,33792148470.0,39561595330.0,37213245700.0,37383000700.0,39568757710.0,41029266640.0,42504785160.0,43975076310.0,45514605010.0,47058563940.0
Austria,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,55481300.0,44263900.0,45171300.0,47259600.0,47467477.81,35842604.18,96862108.09,1473524749.0,604531347.2,184233777.1,42633497.59,43171881.47,43710265.35,44248649.23,44787033.11,45325416.99
Austria,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,55481300.0,44263900.0,45171300.0,47259600.0,47467477.81,35842604.18,96862108.09,1473524749.0,604531347.2,184233777.1,42633497.59,43171881.47,43710265.35,44248649.23,44787033.11,45325416.99
Austria,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,3253562176.0,2449339931.0,3033985875.0,2875100619.0,4838996227.0,3004454071.0,4338621200.0,7370537081.0,6185902303.0,5995932694.0,5822112916.0,5723912031.0,5814566923.0,5914177241.0,6078714180.0,6242899268.0
Austria,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,55481300.0,44263900.0,45171300.0,47259600.0,47467477.81,35842604.18,717314566.6,3203540647.0,2409070398.0,1968335275.0,1601654957.0,1301705715.0,1181862553.0,1074381945.0,1031522856.0,990946313.8
Austria,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,730334975.1,727761863.8,781311657.7,648013703.3,632963019.6,499145795.1,258817013.4,52367126.29,56654280.77,66182469.51,83610390.05,100756511.0,118200252.7,135538049.6,152767015.3,169845687.9
Austria,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,2467745901.0,1677314167.0,2207502918.0,2179827316.0,4158565729.0,2469465672.0,3362489620.0,4114629308.0,3720177624.0,3961414949.0,4136847569.0,4321449806.0,4514504117.0,4704257246.0,4894424309.0,5082107266.0
Austria,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,154416189.4,104883310.6,137849863.9,136228955.9,261624499.7,169110843.5,202429579.7,234856470.6,209761868.1,217742193.8,221090851.6,224553841.6,228744867.8,232415762.0,235894704.7,238879312.1
Austria,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,730334975.1,727761863.8,781311657.7,648013703.3,632963019.6,499145795.1,258817013.4,52367126.29,56654280.77,66182469.51,83610390.05,100756511.0,118200252.7,135538049.6,152767015.3,169845687.9
Austria,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,1012659449.0,687823446.2,904017692.8,893387798.5,1715730215.0,1007523304.0,1476635090.0,1796519488.0,1589599423.0,1743487569.0,1845145514.0,1953028908.0,2064313967.0,2175990077.0,2291154602.0,2407435644.0
Austria,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,125480304.7,87422646.92,114365426.6,113423276.7,232130626.8,111902458.2,550384086.1,862234319.1,637080343.8,614468148.4,574408625.2,535601689.6,527333182.7,521353198.6,526438962.5,531825518.0
Austria,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,971343659.0,857119751.4,975616515.5,851466034.6,1154797058.0,843801973.8,1008202241.0,1803734783.0,1992685930.0,2053799175.0,1943428248.0,1761702300.0,1724910493.0,1697370588.0,1721547091.0,1747260033.0
Austria,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,879888447.5,630949840.4,808496980.4,785436769.4,1338425906.0,769295027.3,926679707.1,1107654736.0,1060164027.0,1081909079.0,1088142942.0,1090975581.0,1102455076.0,1111038452.0,1117868970.0,1121375095.0
Austria,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,620452458.5,1730015898.0,1804539051.0,1784101498.0,1559021459.0,1258533833.0,1138152287.0,1030133296.0,986735822.7,945620896.9
Austria,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,2467745901.0,1677314167.0,2207502918.0,2179827316.0,4158565729.0,2469465672.0,3362489620.0,4114629308.0,3720177624.0,3961414949.0,4136847569.0,4321449806.0,4514504117.0,4704257246.0,4894424309.0,5082107266.0
Austria,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,54292826.06,36877035.77,48468095.96,47898183.73,88820443.55,66977860.18,77428387.98,92012535.21,92079363.51,100292751.3,107263237.5,114877828.8,123099071.1,131760512.9,141022816.9,150798248.7
Austria,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,3198080876.0,2405076031.0,2988814575.0,2827841019.0,4791528749.0,2968611467.0,4241759092.0,5897012332.0,5581370956.0,5811698917.0,5779479419.0,5680740150.0,5770856657.0,5869928592.0,6033927146.0,6197573851.0
"Azerbaijan, Rep. of",Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Azerbaijan, Rep. of",Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,827006963.5,471367450.4,223060489.1,244186325.1,151604393.8,275401358.4,157562384.1,151328145.9,150826056.8,153376890.3,156639013.8,164212994.2,172910781.9,176129059.0,178621721.4,182943527.4
"Azerbaijan, Rep. of",Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,719385660.7,1624448257.0,775829769.7,1194236785.0,1390236958.0,742281767.4,307419605.0,1057987751.0,1540121441.0,1761703470.0,2048961071.0,2305619558.0,2506571314.0,2631888153.0,2729081053.0,2834025205.0
